WKT,fid,№,Идент. на локация,Адрес,Х,Y,Номер на секция,Дата на избора,Избори
"POINT (23.2599136173564 42.7268506591631)","1051","1051",2.4.2023 г._37,"137 СУ „Ангел Кънчев“, гр.София, ж.к. ЛЮЛИН 1, БУЛ.ЕВРОПА № 135",193787.3078,4737268.966,"254619010",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2599136173564 42.7268506591631)","1052","1052",2.4.2023 г._37,"137 СУ „Ангел Кънчев“, гр.София, ж.к. ЛЮЛИН 1, БУЛ.ЕВРОПА № 135",193787.3078,4737268.966,"254619011",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2599136173564 42.7268506591631)","1053","1053",2.4.2023 г._37,"137 СУ „Ангел Кънчев“, гр.София, ж.к. ЛЮЛИН 1, БУЛ.ЕВРОПА № 135",193787.3078,4737268.966,"254619013",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2654974221957 42.6508179420113)","1054","1054",2.4.2023 г._38,"52 ОУ ""Цанко Церковски"", гр.София, кв. БОЯНА, БУЛ.АЛЕКСАНДЪР ПУШКИН № 112",193870.8144,4728804.396,"234617020",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2654974221957 42.6508179420113)","1055","1055",2.4.2023 г._38,"52 ОУ ""Цанко Церковски"", гр.София, кв. БОЯНА, БУЛ.АЛЕКСАНДЪР ПУШКИН № 112",193870.8144,4728804.396,"234617021",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2654974221957 42.6508179420113)","1056","1056",2.4.2023 г._38,"52 ОУ ""Цанко Церковски"", гр.София, кв. БОЯНА, БУЛ.АЛЕКСАНДЪР ПУШКИН № 112",193870.8144,4728804.396,"234617022",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2654974221957 42.6508179420113)","1057","1057",2.4.2023 г._38,"52 ОУ ""Цанко Церковски"", гр.София, кв. БОЯНА, БУЛ.АЛЕКСАНДЪР ПУШКИН № 112",193870.8144,4728804.396,"234617023",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2654974221957 42.6508179420113)","1058","1058",2.4.2023 г._38,"52 ОУ ""Цанко Церковски"", гр.София, кв. БОЯНА, БУЛ.АЛЕКСАНДЪР ПУШКИН № 112",193870.8144,4728804.396,"234617024",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2654974221957 42.6508179420113)","1059","1059",2.4.2023 г._38,"52 ОУ ""Цанко Церковски"", гр.София, кв. БОЯНА, БУЛ.АЛЕКСАНДЪР ПУШКИН № 112",193870.8144,4728804.396,"234617025",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2654974221957 42.6508179420113)","1060","1060",2.4.2023 г._38,"52 ОУ ""Цанко Церковски"", гр.София, кв. БОЯНА, БУЛ.АЛЕКСАНДЪР ПУШКИН № 112",193870.8144,4728804.396,"234617067",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2654974221957 42.6508179420113)","1061","1061",2.4.2023 г._38,"52 ОУ ""Цанко Церковски"", гр.София, кв. БОЯНА, БУЛ.АЛЕКСАНДЪР ПУШКИН № 112",193870.8144,4728804.396,"234617073",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.261560097852 42.7223031452657)","1062","1062",2.4.2023 г._39,"56 СУ „проф. Константин Иречек“, гр.София, ж.к. ЛЮЛИН 8, УЛ.ТЪРНОВО № 37",193899.7353,4736757.932,"254619098",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.261560097852 42.7223031452657)","1063","1063",2.4.2023 г._39,"56 СУ „проф. Константин Иречек“, гр.София, ж.к. ЛЮЛИН 8, УЛ.ТЪРНОВО № 37",193899.7353,4736757.932,"254619099",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.261560097852 42.7223031452657)","1064","1064",2.4.2023 г._39,"56 СУ „проф. Константин Иречек“, гр.София, ж.к. ЛЮЛИН 8, УЛ.ТЪРНОВО № 37",193899.7353,4736757.932,"254619100",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.261560097852 42.7223031452657)","1065","1065",2.4.2023 г._39,"56 СУ „проф. Константин Иречек“, гр.София, ж.к. ЛЮЛИН 8, УЛ.ТЪРНОВО № 37",193899.7353,4736757.932,"254619101",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.261560097852 42.7223031452657)","1066","1066",2.4.2023 г._39,"56 СУ „проф. Константин Иречек“, гр.София, ж.к. ЛЮЛИН 8, УЛ.ТЪРНОВО № 37",193899.7353,4736757.932,"254619102",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.261560097852 42.7223031452657)","1067","1067",2.4.2023 г._39,"56 СУ „проф. Константин Иречек“, гр.София, ж.к. ЛЮЛИН 8, УЛ.ТЪРНОВО № 37",193899.7353,4736757.932,"254619103",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.261560097852 42.7223031452657)","1068","1068",2.4.2023 г._39,"56 СУ „проф. Константин Иречек“, гр.София, ж.к. ЛЮЛИН 8, УЛ.ТЪРНОВО № 37",193899.7353,4736757.932,"254619104",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.261560097852 42.7223031452657)","1069","1069",2.4.2023 г._39,"56 СУ „проф. Константин Иречек“, гр.София, ж.к. ЛЮЛИН 8, УЛ.ТЪРНОВО № 37",193899.7353,4736757.932,"254619105",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.1392418997739 42.7119317043271)","1070","1070",2.4.2023 г._4,"78 СУ “Христо Смирненски”, гр.Банкя, УЛ.ЦАРИБРОДСКА № 5",183830.4961,4736057.371,"254624003",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.1392418997739 42.7119317043271)","1071","1071",2.4.2023 г._4,"78 СУ “Христо Смирненски”, гр.Банкя, УЛ.ЦАРИБРОДСКА № 5",183830.4961,4736057.371,"254624006",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2630129253396 42.7122497802183)","1072","1072",2.4.2023 г._40,"79 СУ „Индира Ганди“, гр.София, ж.к. ЛЮЛИН 7, УЛ.ПОЛК.СТОЯН ТОПУЗОВ № 6",193969.232,4735636.114,"254619084",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2630129253396 42.7122497802183)","1073","1073",2.4.2023 г._40,"79 СУ „Индира Ганди“, гр.София, ж.к. ЛЮЛИН 7, УЛ.ПОЛК.СТОЯН ТОПУЗОВ № 6",193969.232,4735636.114,"254619085",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2630129253396 42.7122497802183)","1074","1074",2.4.2023 г._40,"79 СУ „Индира Ганди“, гр.София, ж.к. ЛЮЛИН 7, УЛ.ПОЛК.СТОЯН ТОПУЗОВ № 6",193969.232,4735636.114,"254619086",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2630129253396 42.7122497802183)","1075","1075",2.4.2023 г._40,"79 СУ „Индира Ганди“, гр.София, ж.к. ЛЮЛИН 7, УЛ.ПОЛК.СТОЯН ТОПУЗОВ № 6",193969.232,4735636.114,"254619087",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2630129253396 42.7122497802183)","1076","1076",2.4.2023 г._40,"79 СУ „Индира Ганди“, гр.София, ж.к. ЛЮЛИН 7, УЛ.ПОЛК.СТОЯН ТОПУЗОВ № 6",193969.232,4735636.114,"254619088",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2630129253396 42.7122497802183)","1077","1077",2.4.2023 г._40,"79 СУ „Индира Ганди“, гр.София, ж.к. ЛЮЛИН 7, УЛ.ПОЛК.СТОЯН ТОПУЗОВ № 6",193969.232,4735636.114,"254619089",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2630129253396 42.7122497802183)","1078","1078",2.4.2023 г._40,"79 СУ „Индира Ганди“, гр.София, ж.к. ЛЮЛИН 7, УЛ.ПОЛК.СТОЯН ТОПУЗОВ № 6",193969.232,4735636.114,"254619090",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2630129253396 42.7122497802183)","1079","1079",2.4.2023 г._40,"79 СУ „Индира Ганди“, гр.София, ж.к. ЛЮЛИН 7, УЛ.ПОЛК.СТОЯН ТОПУЗОВ № 6",193969.232,4735636.114,"254619091",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2630129253396 42.7122497802183)","1080","1080",2.4.2023 г._40,"79 СУ „Индира Ганди“, гр.София, ж.к. ЛЮЛИН 7, УЛ.ПОЛК.СТОЯН ТОПУЗОВ № 6",193969.232,4735636.114,"254619092",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2630129253396 42.7122497802183)","1081","1081",2.4.2023 г._40,"79 СУ „Индира Ганди“, гр.София, ж.к. ЛЮЛИН 7, УЛ.ПОЛК.СТОЯН ТОПУЗОВ № 6",193969.232,4735636.114,"254619093",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2630129253396 42.7122497802183)","1082","1082",2.4.2023 г._40,"79 СУ „Индира Ганди“, гр.София, ж.к. ЛЮЛИН 7, УЛ.ПОЛК.СТОЯН ТОПУЗОВ № 6",193969.232,4735636.114,"254619094",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2630129253396 42.7122497802183)","1083","1083",2.4.2023 г._40,"79 СУ „Индира Ганди“, гр.София, ж.к. ЛЮЛИН 7, УЛ.ПОЛК.СТОЯН ТОПУЗОВ № 6",193969.232,4735636.114,"254619095",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2630129253396 42.7122497802183)","1084","1084",2.4.2023 г._40,"79 СУ „Индира Ганди“, гр.София, ж.к. ЛЮЛИН 7, УЛ.ПОЛК.СТОЯН ТОПУЗОВ № 6",193969.232,4735636.114,"254619096",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2630129253396 42.7122497802183)","1085","1085",2.4.2023 г._40,"79 СУ „Индира Ганди“, гр.София, ж.к. ЛЮЛИН 7, УЛ.ПОЛК.СТОЯН ТОПУЗОВ № 6",193969.232,4735636.114,"254619097",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2666975938177 42.6930557754955)","1086","1086",2.4.2023 г._41,"75 ОУ ""Тодор Каблешков"", гр.София, кв. ФАКУЛТЕТА, БУЛ.ВЪЗКРЕСЕНИЕ № 151",194176.6777,4733491.033,"254611059",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2666975938177 42.6930557754955)","1087","1087",2.4.2023 г._41,"75 ОУ ""Тодор Каблешков"", гр.София, кв. ФАКУЛТЕТА, БУЛ.ВЪЗКРЕСЕНИЕ № 151",194176.6777,4733491.033,"254611061",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2666975938177 42.6930557754955)","1088","1088",2.4.2023 г._41,"75 ОУ ""Тодор Каблешков"", гр.София, кв. ФАКУЛТЕТА, БУЛ.ВЪЗКРЕСЕНИЕ № 151",194176.6777,4733491.033,"254611062",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2666975938177 42.6930557754955)","1089","1089",2.4.2023 г._41,"75 ОУ ""Тодор Каблешков"", гр.София, кв. ФАКУЛТЕТА, БУЛ.ВЪЗКРЕСЕНИЕ № 151",194176.6777,4733491.033,"254611063",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2666975938177 42.6930557754955)","1090","1090",2.4.2023 г._41,"75 ОУ ""Тодор Каблешков"", гр.София, кв. ФАКУЛТЕТА, БУЛ.ВЪЗКРЕСЕНИЕ № 151",194176.6777,4733491.033,"254611064",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2666975938177 42.6930557754955)","1091","1091",2.4.2023 г._41,"75 ОУ ""Тодор Каблешков"", гр.София, кв. ФАКУЛТЕТА, БУЛ.ВЪЗКРЕСЕНИЕ № 151",194176.6777,4733491.033,"254611065",2023/04/02,Парламентарни избори в България (април 2023)
